Season,DayNum,Team,Score_diff_7,ORPerc_diff_7,Ast_diff_7,TOPerc_diff_7,DefEff_diff_7,EffFG_diff_7,FTPerc_diff_7
2025,0,1211,,,,,,,
2025,6,1211,,,,,,,
2025,11,1211,,,,,,,
2025,14,1211,,,,,,,
2025,16,1211,,,,,,,
2025,23,1211,,,,,,,
2025,24,1211,24.142857142857142,12.998829143108582,9.285714285714286,-5.102983585493988,0.10164652782963267,10.088589783746809,7.641550241133436
2025,25,1211,22.285714285714285,14.969714276857601,8.428571428571429,-5.167195768326463,0.1725082058341678,7.972002008245874,12.258396979828916
2025,33,1211,21.0,12.475279071940347,6.428571428571429,-5.202091109005467,0.11151047340786394,7.831218752644679,11.602275069702428
2025,40,1211,11.714285714285714,8.26215425953856,3.857142857142857,-1.8616840236767465,-0.008989305451048035,4.630717499511847,10.118045014043803
2025,44,1211,14.142857142857142,7.392122036122878,4.714285714285714,-0.6257132894183876,0.10152399077653392,8.53452072341861,10.559998111072085
2025,47,1211,11.0,8.939104465458248,5.285714285714286,0.3366448847827126,0.06759541934796247,6.726551574113308,6.2786128296868045
2025,54,1211,11.714285714285714,7.863835648253947,4.285714285714286,0.9600946852787767,0.04761409348428365,8.035242882804615,4.808754609256503
2025,56,1211,10.428571428571429,5.4970556029024715,3.142857142857143,0.5590389964959301,0.09755998093017111,7.808339717840633,0.10802056069636937
2025,59,1211,11.285714285714286,3.7600828981878323,3.5714285714285716,-0.7338708850006359,0.1634499732907517,8.246431621268671,-1.2275136529891049
2025,61,1211,15.428571428571429,5.920073980628511,4.428571428571429,-1.9540623366939844,0.1797765039029966,9.88644849015878,2.8272386122894773
2025,65,1211,18.142857142857142,8.743349842697478,6.571428571428571,-2.2080473610869356,0.16681763614536724,10.472591266454357,4.221432653542341
2025,68,1211,15.714285714285714,7.897003206877157,5.142857142857143,-3.5829227014481773,0.11290879988358979,6.812429934161876,6.942521088916492
2025,73,1211,11.571428571428571,9.783212235943326,4.571428571428571,-2.2701090609131973,0.06945641893120885,3.4667495733486646,7.548756958310256
2025,75,1211,11.428571428571429,10.080831283562375,5.714285714285714,-3.577719700313792,0.2373376604966609,2.096975069245803,10.220018445361216
2025,82,1211,16.571428571428573,11.659446600656954,9.0,-4.69253881732664,0.23515512081412124,6.2027485254022325,9.66343217448923
2025,85,1211,17.571428571428573,9.842596783807137,9.0,-4.898990457596228,0.17005877924719145,6.8650740616773485,10.90592917328875
2025,89,1211,13.0,6.1311121899696035,8.285714285714286,-3.7389914729480873,0.13774585407712342,5.124453571056859,8.725645688657437
2025,94,1211,14.0,5.511523445380858,7.714285714285714,-4.555366309820113,0.15520617153744087,5.613019510123354,11.56178014243895
2025,96,1211,14.571428571428571,5.844682349968335,9.714285714285714,-5.046629246459889,0.15943968312389362,5.460721271335573,10.125650134880372
2025,101,1211,17.285714285714285,3.7420231044519467,10.0,-5.088287421120021,0.20725809278440854,8.43008681145583,8.134132880205224
2025,103,1211,25.285714285714285,7.423995893567593,11.428571428571429,-5.317446369962329,0.1559301392008159,13.427878867626875,6.705561451633794
2025,107,1211,22.142857142857142,6.3981016649083875,9.857142857142858,-4.797294531244374,0.11586077812305147,10.371604563981991,11.63753424074944
2025,110,1211,15.714285714285714,4.169858643561919,8.714285714285714,-3.2478729674641658,0.1211110833733567,7.814805391257758,7.6500931104511665
2025,113,1211,19.0,6.964549720985445,10.0,-3.4071406909488426,0.1824250826572808,9.600519676972043,7.198788150686153
2025,117,1211,19.0,5.53056703700276,10.285714285714286,-2.7026957646938987,0.19080510133141712,11.285651367075952,5.847247534439653
2025,4,1212,,,,,,,
2025,7,1212,,,,,,,
2025,17,1212,,,,,,,
2025,20,1212,,,,,,,
2025,22,1212,,,,,,,
2025,33,1212,,,,,,,
2025,42,1212,-14.285714285714286,-15.220479344509174,-4.285714285714286,3.8569403576963057,-0.30189409096972114,-4.477215882024352,-7.648473469459758
2025,45,1212,-15.857142857142858,-15.122827380497766,-4.0,0.18501598921256018,-0.28397429147097436,-8.340321922988831,-8.505377634634598
2025,46,1212,-13.285714285714286,-8.233207016223021,-3.0,0.3646968661054452,-0.231359912386007,-8.262895118933876,-6.804697362525756
2025,48,1212,-15.142857142857142,-10.086098562269564,-3.142857142857143,1.847033243059941,-0.16333270150165327,-9.078031595360676,-2.6569271433269654
2025,61,1212,-16.142857142857142,-7.577470477604614,-4.285714285714286,4.418850801854975,-0.27285651102546277,-9.128370145699227,-11.96131556536245
2025,63,1212,-16.428571428571427,-5.405232552190645,-5.285714285714286,4.489126750337037,-0.3267673061127285,-10.356019675456483,-9.607437559310528
2025,68,1212,-13.285714285714286,-3.799362931615142,-4.714285714285714,2.761208605206672,-0.28288975509232034,-9.155789781127211,-8.541639423417799
2025,70,1212,-10.857142857142858,0.33253553287509163,-3.7142857142857144,4.3441615716005035,-0.24291068654182318,-6.699220987601897,-9.022498433688574
2025,75,1212,-10.0,0.46828727517379115,-4.285714285714286,5.12310417025707,-0.23622731143739545,-5.977735231114844,-3.4901563796073907
2025,82,1212,-7.571428571428571,-3.4711162949305576,-3.5714285714285716,2.258478961363512,-0.1441530458337181,-3.6921781511399963,-8.994176169341463
2025,84,1212,-2.0,-2.8605291924079714,-2.857142857142857,-0.20141053647436383,-0.019436492545736223,-0.4996121068219302,-8.449185445779312
2025,89,1212,-1.5714285714285714,-3.969063515228009,-1.8571428571428572,-1.3413989961372668,0.06235314638675983,-1.276601692987437,-2.0999790965729628
2025,91,1212,-1.8571428571428572,-9.634213551825598,-0.8571428571428571,-3.8086641088645217,0.11723356009070293,-2.409345760514114,0.4728828241150426
2025,96,1212,0.42857142857142855,-5.862984780596826,-0.7142857142857143,-2.280736990548845,0.07575696945444843,-0.49399874739192434,3.743575265314393
2025,98,1212,1.0,-7.81648729726966,-1.4285714285714286,-1.1462652294154585,0.029215019341069754,1.4115441336179353,5.039632149606571
2025,103,1212,1.0,-6.513792693287911,-1.2857142857142858,-1.5951379564311672,-0.034565644439594014,-0.11076814057403794,3.679625696432417
2025,105,1212,2.5714285714285716,-1.9227905527208955,-1.1428571428571428,-0.7575123524739504,-0.0598459197198693,-0.14253112835327336,8.307141038233473
2025,110,1212,1.0,-1.2023800108817817,0.0,0.5239576770373586,-0.06259087735204498,-1.341965304539471,9.756969981668552
2025,117,1212,2.4285714285714284,-0.26034585456191095,0.42857142857142855,-1.7080245635326416,-0.04498383453491812,-1.1205312739295192,9.544848769547343
2025,119,1212,2.4285714285714284,2.845328569928488,-0.8571428571428571,-0.39734371281402353,-0.09349246875783802,-0.2594219057704846,5.174219398917972
2025,0,1213,,,,,,,
2025,5,1213,,,,,,,
2025,10,1213,,,,,,,
2025,16,1213,,,,,,,
2025,18,1213,,,,,,,
2025,22,1213,,,,,,,
2025,29,1213,3.5714285714285716,3.1496687659464233,3.4285714285714284,-3.001819009611585,0.33081808379046035,-0.8045196015747565,-0.9942003154511606
2025,40,1213,1.4285714285714286,1.244744116660872,1.8571428571428572,-3.915736352735337,0.3283260100378825,-2.8801036994074716,0.9026483555910586
2025,42,1213,0.0,1.0004478723646284,1.5714285714285714,-3.8533627527193803,0.2396659846242082,-3.4581551209279575,-3.9499593541595064
2025,45,1213,4.857142857142857,1.5262152084767915,2.5714285714285716,-4.508763014907351,0.3632186224625603,0.2335235707507337,-0.4035058077059607
2025,48,1213,6.0,2.814545789976253,2.142857142857143,-4.022065812435516,0.33558704351519186,0.8596325197856426,1.6949875521304116
2025,54,1213,5.285714285714286,2.6236745231392087,-0.2857142857142857,-4.471220534592035,0.42349913142727985,-3.244675870237033,5.3217871091625275
2025,56,1213,10.857142857142858,6.842413690538692,0.42857142857142855,-6.583250708699582,0.4567071514774051,-3.3281009164128688,8.174394818913091
2025,61,1213,11.571428571428571,11.095333113736753,0.5714285714285714,-4.776159515333453,0.5242890261244971,-2.6471929256862152,5.3959448354941655
2025,66,1213,11.142857142857142,7.234315022289648,1.2857142857142858,-3.205552999360761,0.4928564530952855,0.2826445324531289,2.668889100919633
2025,73,1213,16.571428571428573,8.064015300265789,2.142857142857143,-3.9889554037008677,0.6951040187882292,5.574676455578916,3.5408077608567257
2025,75,1213,16.714285714285715,6.142144068049727,3.2857142857142856,-3.2749991981146573,0.5731187915398442,6.008856145077753,3.568714636589687
2025,80,1213,18.714285714285715,5.4834116755712055,3.857142857142857,-3.4029477716102825,0.5521742733817038,8.533084767692033,2.854428922303973
2025,82,1213,18.714285714285715,5.51607054281654,3.5714285714285716,-2.7346907149559114,0.4894722695032292,12.192745213066766,1.5050620774871766
2025,87,1213,13.428571428571429,3.254114088502291,2.7142857142857144,-0.42901622723747784,0.484181264212224,12.070273031782033,-2.981245265963023
2025,89,1213,14.428571428571429,2.2701558450159167,2.7142857142857144,-0.13610285384551446,0.3030124330433928,14.397816228547915,-1.0260791415422423
2025,96,1213,13.571428571428571,4.3749977817906265,3.4285714285714284,0.2719977292743237,0.3296976525857552,13.39443916526302,-3.2798663188451047
2025,101,1213,9.857142857142858,4.285719244236225,3.0,3.6245701039170393,0.16462859465955443,10.897259956276958,2.082478841688519
2025,103,1213,7.428571428571429,3.0422500697325683,2.2857142857142856,3.005847991524544,0.1989955578190872,9.354753895293856,2.875972787356378
2025,110,1213,5.571428571428571,3.8746883081858448,1.2857142857142858,3.0380996541857783,0.21206745324392381,7.141280389790205,0.5527404641240555
2025,115,1213,5.714285714285714,3.7554514242430783,1.8571428571428572,1.0048307865083694,0.17971451206745323,4.851000247397386,1.4499109265119097
2025,117,1213,4.857142857142857,4.888974600955625,2.2857142857142856,2.3831371426853063,0.10900301109279438,6.1704152521598905,1.3899708665718495
2025,4,1214,,,,,,,
2025,8,1214,,,,,,,
2025,12,1214,,,,,,,
2025,15,1214,,,,,,,
2025,20,1214,,,,,,,
2025,21,1214,,,,,,,
2025,22,1214,-6.857142857142857,3.4374306018839165,-4.857142857142857,-3.202139689960517,-0.1507033504594703,-11.012385103631887,8.623451407521557
2025,29,1214,-1.2857142857142858,4.4240176939259435,-3.5714285714285716,-2.9406013906698028,-0.15169541395153383,-8.891172982419766,11.878856133514518
2025,47,1214,1.1428571428571428,5.954782329529288,-3.2857142857142856,-2.4855302989643957,-0.08721296748150968,-7.381921939007232,9.503057329144285
2025,54,1214,4.714285714285714,5.6984564108559725,-1.7142857142857142,-2.736821956015196,0.00941401664547443,-3.0677308513289403,10.78670122148383
2025,59,1214,-0.5714285714285714,0.4301062960097501,-2.0,-3.9745953723485683,-0.04345745398915409,-5.97153236951725,6.019358278106951
2025,61,1214,0.2857142857142857,3.282087647991102,-0.14285714285714285,-3.956111320957149,-0.12694951748121758,-5.76449303204313,5.387095803739215
2025,66,1214,-2.0,3.9567892904346786,-0.42857142857142855,-2.2757240365728593,-0.09495701033343093,-5.6306436529107335,-1.0991508688428613
2025,68,1214,-0.7142857142857143,8.100164031635506,-1.1428571428571428,0.5555525721086101,-0.19206251920364567,-4.656250998218562,1.0653512956593028
2025,73,1214,-2.7142857142857144,9.436773541232254,-1.7142857142857142,-1.5375466386227308,-0.0939566101733669,-6.370809971913749,-2.222820160214017
2025,77,1214,-3.7142857142857144,9.748738334565235,-0.14285714285714285,-2.0761849065731024,-0.11412799888695511,-5.652744968134461,-7.911696501264272
2025,80,1214,-7.571428571428571,6.163981547838006,-2.7142857142857144,-2.9151219611973676,-0.1780055499073633,-8.735372839311454,-10.765388702782559
2025,82,1214,-6.714285714285714,6.94123655089946,-4.428571428571429,-1.9053669220698786,-0.19431906095771642,-8.930939273432271,-11.143853422375814
2025,87,1214,-6.857142857142857,7.266633376296285,-5.857142857142857,-0.9296613909091429,-0.06459989123854672,-9.671640351464685,-11.818617255034386
2025,89,1214,-5.142857142857143,10.179607498947828,-6.714285714285714,-1.1909078018764137,-0.05332169574982491,-8.893738646432205,-8.171767210668815
2025,94,1214,-6.714285714285714,6.193206486930118,-5.714285714285714,-1.800413079168488,-0.08715779429180578,-8.104424742364202,-13.330497369398971
2025,96,1214,-5.0,6.985667399331062,-4.285714285714286,-0.28713099008594767,-0.10076323646867655,-4.540069757421189,-13.431650874279184
2025,101,1214,-4.428571428571429,7.590199703370756,-4.571428571428571,1.0895534751729918,-0.1762534325471079,-3.7495632087179183,-8.428200218654615
2025,103,1214,-0.2857142857142857,10.747780174925818,-3.0,0.9669391733331903,-0.153739093478147,-1.3140517214822924,-7.10341389386829
2025,110,1214,4.571428571428571,8.819817534480709,0.0,0.24637039263253513,-0.10612004585909937,4.269138062266192,-6.0271939321994115
2025,112,1214,10.428571428571429,12.826975953403833,2.2857142857142856,-1.865211422865165,-0.004654844393897913,7.739978902794283,-4.372301205878114
2025,115,1214,10.142857142857142,10.231522387362032,3.142857142857143,-4.486041138306887,0.06297852474323062,6.396534699837212,-8.592149680384974
2025,117,1214,10.428571428571429,11.479828161284502,2.7142857142857144,-4.728722421536337,0.13674226100696688,5.49375362507209,-8.234144159335974
2025,0,1217,,,,,,,
2025,4,1217,,,,,,,
2025,6,1217,,,,,,,
2025,9,1217,,,,,,,
2025,13,1217,,,,,,,
2025,18,1217,,,,,,,
2025,23,1217,-6.428571428571429,-4.615984701348975,-1.0,1.6124042228722206,-0.10676907126486955,-2.0445813299383793,4.952590982002748
2025,26,1217,-10.142857142857142,-7.923916693491493,-1.5714285714285714,0.6929081462498965,-0.09774546182109203,-6.061880872706306,3.561125304822785
2025,30,1217,-9.571428571428571,-5.365648617982038,-1.5714285714285714,-1.2332347747808756,-0.10382271789834811,-8.651513462338896,9.82718728517048
2025,34,1217,-6.428571428571429,-8.131176568292597,-0.8571428571428571,-1.3753508464443716,-0.06783779761444508,-5.832832143657577,11.451434685279947
2025,47,1217,-5.285714285714286,-8.763373419868541,0.2857142857142857,-1.407616238931054,-0.08575265586543779,-4.64815410333956,11.231654465499728
2025,55,1217,-1.2857142857142858,-7.6085633176900185,1.1428571428571428,1.4023909479877616,-0.0389023367904394,0.1499076430164276,13.246306480151743
2025,68,1217,-3.4285714285714284,-10.221608535777253,-0.2857142857142857,2.137176213593645,-0.1618210847091873,0.1904854170833892,3.6819544235396244
2025,75,1217,-0.42857142857142855,-6.920954941006011,-0.2857142857142857,0.9320443311108123,0.0008620654739628522,0.9174128408544624,6.4597322013174026
2025,77,1217,-0.7142857142857143,-1.6025065835084182,-0.8571428571428571,1.8814875968256806,0.0037170536230686385,0.3845013536260901,3.0431382910260134
2025,82,1217,-4.714285714285714,-8.56391426317448,-1.4285714285714286,2.5251558514467627,-0.05436771874741803,0.3818849224382309,-2.0589025253005167
2025,88,1217,-5.0,-8.251505774047898,-1.4285714285714286,1.6050762453596936,-0.02629111698660577,0.3143226323499704,-2.0108143245029555
2025,89,1217,-5.142857142857143,-9.90455702387334,-1.2857142857142858,0.9156321186139501,-0.01903052044029493,0.6156266141606385,-6.754697891915934
2025,96,1217,-8.857142857142858,-9.654694562842716,-2.2857142857142856,-2.272467697589936,-0.014510291296005626,-4.575735440909193,-8.403049540267583
2025,102,1217,-8.0,-7.45352318520075,-0.8571428571428571,-3.3242412488553583,-0.0012776905634048921,-5.678654027698748,-9.226185812320264
2025,103,1217,-8.142857142857142,-6.65695455774977,-0.42857142857142855,-0.202160294950899,-0.15138452817024253,-4.066249019771351,-7.977352945840338
2025,109,1217,-6.714285714285714,-9.229695813060827,0.5714285714285714,-1.9892193666745235,-0.07835339263910697,-4.591818301899903,-4.58392619715043
2025,110,1217,-2.4285714285714284,-6.172522571555788,1.0,-3.1668314160491087,0.13293112116641526,-4.206330773555232,1.8531486327815432
2025,116,1217,-4.571428571428571,-5.844403110371813,1.4285714285714286,-1.6321309288356483,0.04269913093442505,-5.062561671411102,0.26251237827974244
2025,117,1217,-1.7142857142857142,-5.848366017560527,1.8571428571428572,-0.6085539741715541,0.07570778894308305,-1.8888352224527907,8.156579095875871
2025,6,1218,,,,,,,
2025,7,1218,,,,,,,
2025,13,1218,,,,,,,
2025,18,1218,,,,,,,
2025,29,1218,,,,,,,
2025,33,1218,,,,,,,
2025,40,1218,0.42857142857142855,9.525072160701587,2.0,7.059519001389981,-0.20694794867164565,3.920800183874921,-5.589781192148128
2025,48,1218,1.2857142857142858,13.1944462648583,2.142857142857143,7.722860310663068,-0.22448259410876786,4.225793559543065,-3.929917246569896
2025,49,1218,-2.142857142857143,11.113860184272218,1.1428571428571428,7.547224721707177,-0.31005035967653344,1.742750791359035,-8.991493601249699
2025,51,1218,-2.4285714285714284,12.377226254327095,0.8571428571428571,7.8565547182285105,-0.29336971190518096,1.9108180182497907,-10.335641016313286
2025,59,1218,-0.2857142857142857,8.289795827610954,1.2857142857142858,6.623854470213918,-0.2635387940307849,3.543833285566328,-10.342659208205424
2025,61,1218,2.4285714285714284,7.583277948113216,2.0,5.608717300411804,-0.11630607151033857,4.476262937589081,-6.075497798186872
2025,66,1218,4.571428571428571,6.637739002574272,3.4285714285714284,5.7718132640500865,-0.14958529228955936,7.344529741165857,-3.267194989884063
2025,68,1218,4.571428571428571,5.916032138010264,4.0,6.967672511728931,-0.1624069426888495,7.401533478677488,-0.12212577338627588
2025,73,1218,-1.1428571428571428,-1.4913752693971425,3.5714285714285716,6.491322448921832,-0.12246333366629311,3.2668697733390144,2.6114939903086745
2025,75,1218,2.4285714285714284,0.9031825537321089,5.571428571428571,7.438332225619915,-0.07858692022466227,7.382358441029562,4.771357935886906
2025,80,1218,1.7142857142857142,1.044386376150353,5.0,7.952646313544074,-0.10959320145569014,6.466463130400432,8.59473343993468
2025,82,1218,-0.14285714285714285,1.2284067692299792,3.7142857142857144,7.472932019174752,-0.07123042044585033,4.278211867813385,8.73440469305131
2025,87,1218,-3.5714285714285716,-0.36376576760975887,2.7142857142857144,8.284177833848121,-0.13004625447176837,2.963039645078138,5.7537387424605475
2025,89,1218,-1.0,1.7467481076099987,2.4285714285714284,6.939534941662887,-0.11589968675377207,2.292426939425002,7.341040329762135
2025,94,1218,-4.571428571428571,1.1639975248594154,1.0,5.629291906920879,-0.1155430223488797,-1.4126638540973815,3.405927823221057
2025,96,1218,-1.8571428571428572,6.2273983641223225,-0.2857142857142857,6.594726774880665,-0.18154135150510362,1.2666305357233247,0.608282449282007
2025,101,1218,-3.142857142857143,9.220595643033887,-1.8571428571428572,7.288539251467202,-0.1580859739307329,-0.05440198594544147,-1.0613854178648532
2025,103,1218,-5.285714285714286,8.239476274817745,-3.142857142857143,6.692527948298786,-0.2225924782868613,-1.8124503786717783,-4.436581650203943
2025,110,1218,-8.571428571428571,7.595201850055515,-3.0,7.961182691948915,-0.29882874202312504,-4.137679434918954,-4.011411582176732
2025,115,1218,-7.857142857142857,8.058542741967836,-2.7142857142857144,6.965947022754611,-0.2943519513068385,-4.66028202434182,-1.77904495131386
2025,117,1218,-10.285714285714286,6.015778934498146,-3.142857142857143,8.970175586991717,-0.32943772474664923,-4.192394274754505,-3.6244110547444808
2025,2,1219,,,,,,,
2025,5,1219,,,,,,,
2025,8,1219,,,,,,,
2025,11,1219,,,,,,,
2025,14,1219,,,,,,,
2025,20,1219,,,,,,,
2025,21,1219,10.428571428571429,-2.125650738477784,2.7142857142857144,-0.5620893989584703,0.12300663577801436,10.628717272266599,10.131061877367296
2025,22,1219,4.857142857142857,-5.369494042389738,1.1428571428571428,1.2293797473758716,0.07018340122103366,7.213927558780499,7.886877490325764
2025,29,1219,3.0,-7.858460955319785,0.8571428571428571,-0.6287203444265995,0.07544004933482462,3.961783789395351,10.675993136584268
2025,32,1219,1.4285714285714286,-6.593277220656504,0.8571428571428571,0.6959363759432965,0.0008307697255450219,3.3728849174776108,8.938858091178547
2025,40,1219,1.8571428571428572,-5.502543629922913,0.5714285714285714,1.3429787530378372,0.03418411106207964,3.4059582397549883,9.54295453919514
2025,47,1219,2.7142857142857144,-5.34063657146413,1.4285714285714286,0.5761274249787601,0.015036531081470806,5.233099622623926,5.757266542980828
2025,55,1219,3.7142857142857144,2.824955740469645,2.0,1.1505029652650267,0.03380664477149296,3.597607259423383,5.810233184182762
2025,59,1219,5.428571428571429,3.825136115650021,3.2857142857142856,-0.4632362302517569,0.07336708433193251,3.640287694704682,1.7208701662483148
2025,61,1219,4.428571428571429,5.626411961956924,1.7142857142857142,-0.9732735420025431,0.08923543167086809,2.2518620547036883,3.0388645657367723
2025,65,1219,7.0,7.743423641180585,1.8571428571428572,-1.3815683828935954,0.042506054114422834,3.842299474882487,0.4147922095215587
2025,68,1219,12.142857142857142,5.0696584829433755,2.142857142857143,-4.126355189016888,0.09167272078108953,5.640984055484377,6.589156692156718
2025,73,1219,11.0,5.535123948408843,1.7142857142857142,-4.686890829174117,0.12071510696633284,3.407929111055566,9.722386592303911
2025,75,1219,10.714285714285714,8.383714018094247,0.7142857142857143,-1.9457752565748634,0.0960219688415177,3.439415794797889,12.13523689989106
2025,79,1219,12.428571428571429,6.46117622507706,0.5714285714285714,-2.3126768331538594,0.15183531172252973,5.777689399249233,13.345721093568534
2025,82,1219,13.0,9.159268903008448,-0.14285714285714285,-0.05401945838680281,0.024407377338073633,6.928755314466092,13.705942882361752
2025,89,1219,15.285714285714286,7.661207762090163,0.5714285714285714,-0.5464958942839484,0.04802982631766547,9.989960997516095,10.575287459685956
2025,93,1219,13.714285714285714,7.14468639303423,-0.5714285714285714,1.2916671832661655,0.08852281603834398,10.782575748730592,9.821271738564974
2025,96,1219,8.428571428571429,8.021232133281549,-0.8571428571428571,3.4648208516440087,0.01789652204248478,8.265637199874732,5.2134286013100715
2025,101,1219,10.285714285714286,12.337471449520866,0.2857142857142857,4.84147491338693,-0.0394905353445726,9.919232338139683,0.6480468930712208
2025,103,1219,11.857142857142858,10.22787522227758,1.8571428571428572,2.1473602091577155,-0.017910770715608888,9.683556591931621,3.120113759745294
2025,107,1219,13.857142857142858,7.664474383014672,1.4285714285714286,0.4886468014517969,-0.10143751474655457,11.054093009849623,3.9285909967939596
2025,110,1219,14.0,4.3413817050832835,2.5714285714285716,-2.1000877644366955,-0.029746825573027873,9.514680292874633,5.666763424621558
2025,114,1219,15.428571428571429,5.913272821450727,3.5714285714285716,-2.963285920130172,0.025125123206483944,9.137819250691011,5.797746992137633
2025,4,1220,,,,,,,
2025,9,1220,,,,,,,
2025,12,1220,,,,,,,
2025,15,1220,,,,,,,
2025,18,1220,,,,,,,
2025,25,1220,,,,,,,
2025,26,1220,-4.571428571428571,-8.139985356734124,-0.7142857142857143,3.518206140325345,-0.21598195480952245,-0.05041565727778975,7.447432928157987
2025,27,1220,-6.285714285714286,-8.525970471783278,-1.7142857142857142,2.8888624818083324,-0.20741805494127477,-2.2071728987807933,5.834128981053198
2025,35,1220,-4.571428571428571,-2.563033572885789,-1.2857142857142858,4.112452743898139,-0.19989638598661155,1.5832666724928512,-1.0252814497858032
2025,41,1220,-7.714285714285714,-2.3915092548244163,-0.7142857142857143,3.844621225891641,-0.08588077974411454,0.3611248306815002,-7.95555355862934
2025,55,1220,-6.0,-6.154625815607318,-0.7142857142857143,1.971259085723322,0.019327451873891517,1.2341137546042102,-2.881857413504624
2025,59,1220,-3.4285714285714284,-5.069669105650609,1.4285714285714286,-1.104351292163355,0.18683445467501197,1.0655289509557042,-3.236999470327355
2025,61,1220,-1.5714285714285714,-8.557986171607427,1.8571428571428572,-0.653650198910518,0.19000905784961514,4.2154678635480805,0.6115329496336374
2025,66,1220,-2.142857142857143,-4.896494406667387,1.7142857142857142,1.081648124114342,0.07164049830458503,4.720332174864005,1.760248895342064
2025,68,1220,-2.0,-6.104563841337807,0.42857142857142855,2.7187648560970765,0.05679455992923487,5.928784904614909,5.2210748733305135
2025,73,1220,-4.571428571428571,-11.258625465987665,0.8571428571428571,2.208661369316443,-0.0541321073884099,2.9654885210258795,7.8004399526955925
2025,77,1220,-2.7142857142857144,-11.869394447431633,1.8571428571428572,2.156331765307915,-0.1862599585288661,3.233301907100721,11.622100195740177
2025,80,1220,1.7142857142857142,-4.010629282379439,2.4285714285714284,1.9521523593945886,-0.12895476372367126,4.952269063855896,6.868916871128285
2025,82,1220,4.0,-0.7665816633318191,2.5714285714285716,4.0676774572915715,-0.15496516788533596,7.950604761771426,10.216164861233418
2025,87,1220,3.0,2.474709763100896,2.5714285714285716,4.690717060964878,-0.23591754883771696,6.8441353237193665,5.212041999967697
2025,89,1220,0.5714285714285714,-0.6147008263096932,1.7142857142857142,4.915939798176162,-0.1572315289752265,5.30087506103098,1.9343672937215624
2025,94,1220,-1.1428571428571428,1.0907986083739307,2.2857142857142856,2.9131746719818454,-0.1304808286951144,1.9688977077554526,0.41068629635635595
2025,96,1220,-1.1428571428571428,4.042479280642838,1.8571428571428572,1.777393072145637,-0.042602040816326556,-0.1526938841423566,-1.076501750982068
2025,101,1220,-0.5714285714285714,2.3306566205443153,0.42857142857142855,-1.0499255451893774,0.018152524167561752,-0.3538972928929352,-2.2876177763395793
2025,103,1220,-6.714285714285714,-1.959443630082251,0.0,0.042603091893043885,-0.040484263880991,-4.651686258169585,-0.1630756517974561
2025,108,1220,-7.285714285714286,-4.326028194942679,-0.42857142857142855,-1.0966305161677745,-0.023647529187113454,-4.290308505487485,-6.429824775689437
2025,110,1220,-7.0,-6.183154561048413,1.0,-2.6977262197151766,0.015546610007025742,-4.712237969377463,-5.69286332444227
2025,115,1220,-4.142857142857143,-4.025753138941109,2.0,-4.545031049327862,0.0626423713885014,-3.0189255059456315,-8.20368583526478
2025,117,1220,0.14285714285714285,-3.412538658692797,2.2857142857142856,-3.410101411356294,0.05090410965023967,1.3595792107426468,-7.030882030882029
2025,0,1221,,,,,,,
2025,4,1221,,,,,,,
2025,11,1221,,,,,,,
2025,12,1221,,,,,,,
2025,13,1221,,,,,,,
2025,20,1221,,,,,,,
2025,25,1221,-10.285714285714286,-1.6112914842595816,-6.571428571428571,2.5336812232649635,-0.12126686338871215,-5.680888316945319,-3.257798984064775
2025,30,1221,-6.714285714285714,-0.8411872043030844,-5.714285714285714,2.056731355705583,0.043097343832637955,-3.9033905065085883,-2.295414030083182
2025,33,1221,-6.571428571428571,-1.920784855329307,-4.714285714285714,2.4957941442391163,-0.11409962586433176,-3.427910313472694,-1.8886278338232998
2025,43,1221,-7.428571428571429,-2.7976132667199303,-3.0,1.8719519194855194,-0.049737517384576206,-4.307316759968226,-2.8575719332021814
2025,46,1221,-7.428571428571429,-0.8967308978572662,-0.8571428571428571,3.63122199351019,-0.16284821620956075,-4.475323356546251,-4.245801866323757
2025,59,1221,-7.428571428571429,-5.434638014727002,-0.2857142857142857,3.493874634101298,-0.09743114028828313,-1.8906672718901671,-5.866450125627478
2025,62,1221,-5.428571428571429,-3.7056130714163444,0.5714285714285714,2.866743077523831,-0.07378514342800058,-0.6233861658993841,-10.556204815382168
2025,65,1221,-0.14285714285714285,-4.70363808787454,3.142857142857143,2.369724927354354,-0.1703219399647971,3.8491503234438276,0.21635595717860415
2025,68,1221,-2.7142857142857144,-2.2538967372711216,2.4285714285714284,2.7096777998678627,-0.2996925693354265,0.7165578688174737,6.502767957876317
2025,72,1221,-1.4285714285714286,-3.264708279784555,2.142857142857143,1.456106084028407,-0.11570988535274251,0.9263909059749896,8.123108401746174
2025,75,1221,-2.857142857142857,-4.4456701750321646,-0.7142857142857143,2.4320518627165586,-0.17948539555682413,1.150629625002176,2.3107834717741826
2025,79,1221,-4.714285714285714,-5.19640753291238,-2.7142857142857144,2.305535246516798,-0.1308259317713099,-0.05608033170778067,-0.5186736699341746
2025,82,1221,-4.285714285714286,-1.6841606801482851,-3.857142857142857,4.056765428817569,-0.3114905052930263,-0.9869880483297828,4.622018970758464
2025,84,1221,-4.142857142857143,-8.385053095326414,-3.0,4.248245933893576,-0.4796564558837889,1.5130119516702172,8.42793527667477
2025,89,1221,-6.0,-5.281161538703766,-3.2857142857142856,4.932042661105023,-0.39440417315251464,-1.031455656161446,2.0684217743041238
